homeid,createdate,accessmethod,age,numfamily
3644,2016-06-23 19:00,NUM,47.0,4.0
3644,2016-06-23 7:50,INDOOR,47.0,4.0
3644,2016-06-23 7:00,NUM,47.0,4.0
3644,2016-06-23 6:00,INDOOR,47.0,4.0
11093,2016-06-24 19:30,NUM,31.0,3.0
11093,2016-06-24 7:20,INDOOR,31.0,3.0
11093,2016-06-23 19:30,NUM,31.0,3.0
11093,2016-06-23 7:20,INDOOR,31.0,3.0
11093,2016-06-24 17:10,NUM,58.0,3.0
11093,2016-06-24 12:20,INDOOR,58.0,3.0
11093,2016-06-24 11:40,NUM,58.0,3.0
11093,2016-06-24 10:00,INDOOR,58.0,3.0
11093,2016-06-23 22:10,NUM,58.0,3.0
11093,2016-06-23 22:00,INDOOR,58.0,3.0
11093,2016-06-23 17:00,NUM,58.0,3.0
11093,2016-06-23 16:00,INDOOR,58.0,3.0
11093,2016-06-23 14:30,NUM,58.0,3.0
11093,2016-06-23 12:30,INDOOR,58.0,3.0
11093,2016-06-24 22:00,NUM,63.0,3.0
11093,2016-06-24 18:30,INDOOR,63.0,3.0
11093,2016-06-24 17:00,NUM,63.0,3.0
11093,2016-06-24 7:40,INDOOR,63.0,3.0
11093,2016-06-23 17:00,NUM,63.0,3.0
11093,2016-06-23 7:40,INDOOR,63.0,3.0
5604,2016-06-26 23:00,NUM,33.0,1.0
5604,2016-06-26 14:00,INDOOR,33.0,1.0
5604,2016-06-20 16:20,INDOOR,33.0,1.0
5604,2016-06-20 16:10,NUM,33.0,1.0
5604,2016-06-20 7:50,INDOOR,33.0,1.0
2021,2016-06-25 18:00,NUM,75.0,1.0
2021,2016-06-25 15:10,INDOOR,75.0,1.0
2021,2016-06-24 11:30,NUM,75.0,1.0
2021,2016-06-24 9:00,INDOOR,75.0,1.0
3189,2016-06-22 22:50,NUM,14.0,3.0
3189,2016-06-22 16:40,INDOOR,14.0,3.0
3189,2016-06-22 16:20,NUM,14.0,3.0
3189,2016-06-22 7:50,INDOOR,14.0,3.0
3189,2016-06-21 22:40,NUM,14.0,3.0
3189,2016-06-21 16:40,INDOOR,14.0,3.0
3189,2016-06-21 16:20,NUM,14.0,3.0
3189,2016-06-21 7:50,INDOOR,14.0,3.0
3189,2016-06-22 20:40,NUM,15.0,3.0
3189,2016-06-22 7:00,INDOOR,15.0,3.0
3189,2016-06-21 20:40,NUM,15.0,3.0
3189,2016-06-21 7:00,INDOOR,15.0,3.0
3189,2016-06-22 23:50,NUM,45.0,3.0
3189,2016-06-22 8:10,INDOOR,45.0,3.0
3189,2016-06-21 23:50,NUM,45.0,3.0
3189,2016-06-21 8:10,INDOOR,45.0,3.0
3694,2016-06-22 17:30,NUM,67.0,2.0
3694,2016-06-22 16:20,INDOOR,67.0,2.0
3694,2016-06-22 13:50,NUM,67.0,2.0
3694,2016-06-22 10:20,INDOOR,67.0,2.0
3694,2016-06-21 17:20,NUM,67.0,2.0
3694,2016-06-21 16:20,INDOOR,67.0,2.0
3694,2016-06-21 15:00,NUM,67.0,2.0
3694,2016-06-21 10:10,INDOOR,67.0,2.0
3694,2016-06-22 18:00,NUM,70.0,2.0
3694,2016-06-22 17:00,INDOOR,70.0,2.0
3694,2016-06-22 16:10,NUM,70.0,2.0
3694,2016-06-22 15:00,INDOOR,70.0,2.0
3694,2016-06-22 14:50,NUM,70.0,2.0
3694,2016-06-22 5:50,INDOOR,70.0,2.0
3694,2016-06-21 18:00,NUM,70.0,2.0
3694,2016-06-21 17:00,INDOOR,70.0,2.0
3694,2016-06-21 14:50,NUM,70.0,2.0
3694,2016-06-21 5:50,INDOOR,70.0,2.0
7483,2016-06-25 19:20,NUM,72.0,2.0
7483,2016-06-25 16:00,INDOOR,72.0,2.0
7483,2016-06-25 12:10,NUM,72.0,2.0
7483,2016-06-25 9:40,INDOOR,72.0,2.0
7483,2016-06-24 17:50,NUM,72.0,2.0
7483,2016-06-24 15:00,INDOOR,72.0,2.0
7483,2016-06-24 11:20,NUM,72.0,2.0
7483,2016-06-24 9:00,INDOOR,72.0,2.0
7483,2016-06-25 19:40,NUM,71.0,2.0
7483,2016-06-25 13:20,INDOOR,71.0,2.0
7483,2016-06-25 12:30,NUM,71.0,2.0
7483,2016-06-25 8:30,INDOOR,71.0,2.0
7483,2016-06-25 8:00,NUM,71.0,2.0
7483,2016-06-25 6:30,INDOOR,71.0,2.0
7483,2016-06-24 18:50,NUM,71.0,2.0
7483,2016-06-24 17:00,INDOOR,71.0,2.0
7483,2016-06-24 15:40,NUM,71.0,2.0
7483,2016-06-24 13:00,INDOOR,71.0,2.0
7483,2016-06-24 12:20,NUM,71.0,2.0
7483,2016-06-24 8:20,INDOOR,71.0,2.0
7483,2016-06-24 8:00,NUM,71.0,2.0
7483,2016-06-24 6:30,INDOOR,71.0,2.0
2019,2016-06-26 19:00,NUM,70.0,1.0
2019,2016-06-26 15:50,INDOOR,70.0,1.0
2019,2016-06-26 15:00,NUM,70.0,1.0
2019,2016-06-26 12:30,INDOOR,70.0,1.0
2019,2016-06-26 10:20,NUM,70.0,1.0
2019,2016-06-26 5:10,INDOOR,70.0,1.0
2019,2016-06-20 17:00,NUM,70.0,1.0
2019,2016-06-20 15:00,INDOOR,70.0,1.0
2019,2016-06-20 10:10,NUM,70.0,1.0
2019,2016-06-20 5:20,INDOOR,70.0,1.0
1109,2016-06-22 20:20,NUM,34.0,2.0
1109,2016-06-22 17:00,INDOOR,34.0,2.0
1109,2016-06-22 13:50,NUM,34.0,2.0
1109,2016-06-22 9:10,INDOOR,34.0,2.0
1109,2016-06-21 18:20,NUM,34.0,2.0
1109,2016-06-21 17:00,INDOOR,34.0,2.0
1109,2016-06-21 15:40,NUM,34.0,2.0
1109,2016-06-21 14:50,INDOOR,34.0,2.0
1109,2016-06-21 10:00,NUM,34.0,2.0
1109,2016-06-21 9:10,INDOOR,34.0,2.0
1109,2016-06-22 21:20,NUM,37.0,2.0
1109,2016-06-22 8:30,INDOOR,37.0,2.0
1109,2016-06-21 19:20,NUM,37.0,2.0
1109,2016-06-21 8:30,INDOOR,37.0,2.0
8018,2016-06-25 12:00,NUM,53.0,2.0
8018,2016-06-25 6:50,INDOOR,53.0,2.0
8018,2016-06-24 21:20,NUM,53.0,2.0
8018,2016-06-24 20:40,INDOOR,53.0,2.0
8018,2016-06-24 17:40,NUM,53.0,2.0
8018,2016-06-24 7:00,INDOOR,53.0,2.0
8018,2016-06-25 22:10,NUM,59.0,2.0
8018,2016-06-25 19:10,INDOOR,59.0,2.0
8018,2016-06-25 18:00,NUM,59.0,2.0
8018,2016-06-25 7:40,INDOOR,59.0,2.0
8018,2016-06-24 20:50,NUM,59.0,2.0
8018,2016-06-24 18:40,INDOOR,59.0,2.0
8018,2016-06-24 18:00,NUM,59.0,2.0
8018,2016-06-24 7:20,INDOOR,59.0,2.0
6873,2016-06-24 21:50,NUM,12.0,2.0
6873,2016-06-24 19:20,INDOOR,12.0,2.0
6873,2016-06-24 16:40,NUM,12.0,2.0
6873,2016-06-24 8:00,INDOOR,12.0,2.0
6873,2016-06-23 21:40,NUM,12.0,2.0
6873,2016-06-23 19:20,INDOOR,12.0,2.0
6873,2016-06-23 17:10,NUM,12.0,2.0
6873,2016-06-23 8:10,INDOOR,12.0,2.0
6873,2016-06-24 22:20,NUM,39.0,2.0
6873,2016-06-24 11:20,INDOOR,39.0,2.0
6873,2016-06-24 8:20,NUM,39.0,2.0
6873,2016-06-24 8:00,INDOOR,39.0,2.0
6873,2016-06-23 22:20,NUM,39.0,2.0
6873,2016-06-23 13:00,INDOOR,39.0,2.0
6873,2016-06-23 8:40,NUM,39.0,2.0
6873,2016-06-23 8:10,INDOOR,39.0,2.0
7426,2016-06-22 21:00,NUM,53.0,2.0
7426,2016-06-22 18:50,INDOOR,53.0,2.0
7426,2016-06-22 17:00,NUM,53.0,2.0
7426,2016-06-22 16:00,INDOOR,53.0,2.0
7426,2016-06-22 5:50,NUM,53.0,2.0
7426,2016-06-22 5:30,INDOOR,53.0,2.0
7426,2016-06-22 5:20,NUM,53.0,2.0
7426,2016-06-22 4:20,INDOOR,53.0,2.0
7426,2016-06-21 20:00,NUM,53.0,2.0
7426,2016-06-21 19:10,INDOOR,53.0,2.0
7426,2016-06-21 18:00,NUM,53.0,2.0
7426,2016-06-21 17:00,INDOOR,53.0,2.0
7426,2016-06-21 9:50,NUM,53.0,2.0
7426,2016-06-21 7:30,INDOOR,53.0,2.0
7426,2016-06-21 5:50,NUM,53.0,2.0
7426,2016-06-21 4:20,INDOOR,53.0,2.0
7426,2016-06-22 15:00,NUM,55.0,2.0
7426,2016-06-22 13:40,INDOOR,55.0,2.0
7426,2016-06-21 20:00,NUM,55.0,2.0
7426,2016-06-21 19:10,INDOOR,55.0,2.0
7426,2016-06-21 10:00,NUM,55.0,2.0
7426,2016-06-21 7:30,INDOOR,55.0,2.0
7426,2016-06-21 6:10,NUM,55.0,2.0
7426,2016-06-21 5:10,INDOOR,55.0,2.0
11466,2016-06-21 17:20,NUM,38.0,2.0
11466,2016-06-21 9:20,INDOOR,38.0,2.0
11466,2016-06-21 17:20,NUM,70.0,2.0
11466,2016-06-21 16:20,INDOOR,70.0,2.0
11466,2016-06-21 15:50,NUM,70.0,2.0
11466,2016-06-21 12:40,INDOOR,70.0,2.0
9436,2016-06-26 16:10,NUM,75.0,1.0
9436,2016-06-26 9:50,INDOOR,75.0,1.0
9436,2016-06-20 16:30,NUM,75.0,1.0
9436,2016-06-20 15:20,INDOOR,75.0,1.0
11076,2016-06-26 17:40,NUM,73.0,3.0
11076,2016-06-26 10:10,INDOOR,73.0,3.0
11076,2016-06-25 17:00,NUM,73.0,3.0
11076,2016-06-25 9:20,INDOOR,73.0,3.0
11076,2016-06-26 18:20,NUM,14.0,3.0
11076,2016-06-26 9:00,INDOOR,14.0,3.0
11076,2016-06-25 12:40,NUM,14.0,3.0
11076,2016-06-25 8:40,INDOOR,14.0,3.0
11076,2016-06-26 15:20,NUM,11.0,3.0
11076,2016-06-26 13:40,INDOOR,11.0,3.0
11076,2016-06-25 15:40,NUM,11.0,3.0
11076,2016-06-25 12:30,INDOOR,11.0,3.0
11076,2016-06-26 18:20,NUM,41.0,3.0
11076,2016-06-26 13:20,INDOOR,41.0,3.0
11076,2016-06-26 9:10,NUM,41.0,3.0
11076,2016-06-26 8:40,INDOOR,41.0,3.0
11076,2016-06-25 17:00,NUM,41.0,3.0
11076,2016-06-25 13:10,INDOOR,41.0,3.0
11076,2016-06-25 10:10,NUM,41.0,3.0
11076,2016-06-25 9:00,INDOOR,41.0,3.0
11076,2016-06-26 19:30,NUM,41.0,3.0
11076,2016-06-26 13:40,INDOOR,41.0,3.0
11076,2016-06-25 18:40,NUM,41.0,3.0
11076,2016-06-25 5:50,INDOOR,41.0,3.0
3787,2016-06-22 17:10,NUM,17.0,2.0
3787,2016-06-22 7:30,INDOOR,17.0,2.0
3787,2016-06-21 16:50,NUM,17.0,2.0
3787,2016-06-21 7:40,INDOOR,17.0,2.0
3787,2016-06-22 20:30,NUM,41.0,2.0
3787,2016-06-22 12:50,INDOOR,41.0,2.0
3787,2016-06-22 11:00,NUM,41.0,2.0
3787,2016-06-22 9:40,INDOOR,41.0,2.0
3787,2016-06-21 20:30,NUM,41.0,2.0
3787,2016-06-21 12:50,INDOOR,41.0,2.0
3787,2016-06-21 10:10,NUM,41.0,2.0
3787,2016-06-21 8:20,INDOOR,41.0,2.0
8860,2016-06-25 20:00,NUM,17.0,3.0
8860,2016-06-25 12:30,INDOOR,17.0,3.0
8860,2016-06-24 17:20,NUM,17.0,3.0
8860,2016-06-24 7:20,INDOOR,17.0,3.0
8860,2016-06-25 20:00,NUM,19.0,3.0
8860,2016-06-25 12:30,INDOOR,19.0,3.0
8860,2016-06-24 19:40,NUM,19.0,3.0
8860,2016-06-24 7:40,INDOOR,19.0,3.0
8860,2016-06-25 20:00,NUM,46.0,3.0
8860,2016-06-25 12:30,INDOOR,46.0,3.0
8860,2016-06-24 18:00,NUM,46.0,3.0
8860,2016-06-24 17:20,INDOOR,46.0,3.0
8860,2016-06-24 15:00,NUM,46.0,3.0
8860,2016-06-24 7:40,INDOOR,46.0,3.0
5626,2016-06-26 14:30,NUM,19.0,3.0
5626,2016-06-26 11:00,INDOOR,19.0,3.0
5626,2016-06-20 23:20,NUM,19.0,3.0
5626,2016-06-20 19:10,INDOOR,19.0,3.0
5626,2016-06-20 18:00,NUM,19.0,3.0
5626,2016-06-20 13:50,INDOOR,19.0,3.0
5626,2016-06-20 13:00,NUM,19.0,3.0
5626,2016-06-20 8:30,INDOOR,19.0,3.0
5626,2016-06-26 22:30,NUM,22.0,3.0
5626,2016-06-26 21:50,INDOOR,22.0,3.0
5626,2016-06-26 16:00,NUM,22.0,3.0
5626,2016-06-26 11:00,INDOOR,22.0,3.0
5626,2016-06-26 6:40,NUM,22.0,3.0
5626,2016-06-26 6:20,INDOOR,22.0,3.0
5626,2016-06-20 18:00,NUM,22.0,3.0
5626,2016-06-20 9:00,INDOOR,22.0,3.0
5626,2016-06-26 20:00,NUM,46.0,3.0
5626,2016-06-26 19:30,INDOOR,46.0,3.0
5626,2016-06-26 17:10,NUM,46.0,3.0
5626,2016-06-26 17:00,INDOOR,46.0,3.0
5626,2016-06-26 16:20,NUM,46.0,3.0
5626,2016-06-26 11:00,INDOOR,46.0,3.0
5626,2016-06-20 12:30,NUM,46.0,3.0
5626,2016-06-20 11:00,INDOOR,46.0,3.0
11142,2016-06-22 23:20,NUM,34.0,2.0
11142,2016-06-22 20:30,INDOOR,34.0,2.0
11142,2016-06-22 20:10,NUM,34.0,2.0
11142,2016-06-22 7:50,INDOOR,34.0,2.0
11142,2016-06-21 18:50,NUM,34.0,2.0
11142,2016-06-21 8:00,INDOOR,34.0,2.0
11142,2016-06-22 20:10,NUM,32.0,2.0
11142,2016-06-22 7:50,INDOOR,32.0,2.0
11142,2016-06-21 18:50,NUM,32.0,2.0
11142,2016-06-21 8:00,INDOOR,32.0,2.0
1776,2016-06-22 15:00,NUM,40.0,2.0
1776,2016-06-22 13:50,INDOOR,40.0,2.0
1776,2016-06-22 11:40,NUM,40.0,2.0
1776,2016-06-22 11:00,INDOOR,40.0,2.0
1776,2016-06-21 17:20,NUM,40.0,2.0
1776,2016-06-21 15:50,INDOOR,40.0,2.0
1776,2016-06-21 10:30,NUM,40.0,2.0
1776,2016-06-21 9:00,INDOOR,40.0,2.0
1776,2016-06-21 6:20,NUM,40.0,2.0
1776,2016-06-21 5:40,INDOOR,40.0,2.0
1776,2016-06-22 17:20,NUM,67.0,2.0
1776,2016-06-22 8:50,INDOOR,67.0,2.0
1776,2016-06-21 17:20,NUM,67.0,2.0
1776,2016-06-21 8:30,INDOOR,67.0,2.0
11823,2016-06-26 21:00,NUM,56.0,2.0
11823,2016-06-26 15:10,INDOOR,56.0,2.0
11823,2016-06-26 14:40,NUM,56.0,2.0
11823,2016-06-26 11:30,INDOOR,56.0,2.0
11823,2016-06-25 17:20,NUM,56.0,2.0
11823,2016-06-25 11:00,INDOOR,56.0,2.0
11823,2016-06-26 20:20,NUM,63.0,2.0
11823,2016-06-26 18:40,INDOOR,63.0,2.0
11823,2016-06-26 14:40,NUM,63.0,2.0
11823,2016-06-26 11:30,INDOOR,63.0,2.0
11823,2016-06-26 8:30,NUM,63.0,2.0
11823,2016-06-26 7:10,INDOOR,63.0,2.0
11823,2016-06-25 14:30,NUM,63.0,2.0
11823,2016-06-25 11:00,INDOOR,63.0,2.0
11823,2016-06-25 8:20,NUM,63.0,2.0
11823,2016-06-25 7:20,INDOOR,63.0,2.0
10636,2016-06-26 20:50,NUM,25.0,2.0
10636,2016-06-26 19:00,INDOOR,25.0,2.0
10636,2016-06-26 18:00,NUM,25.0,2.0
10636,2016-06-26 13:20,INDOOR,25.0,2.0
10636,2016-06-25 10:50,NUM,25.0,2.0
10636,2016-06-25 8:20,INDOOR,25.0,2.0
10636,2016-06-26 20:10,NUM,28.0,2.0
10636,2016-06-26 14:10,INDOOR,28.0,2.0
10636,2016-06-26 20:50,NUM,56.0,2.0
10636,2016-06-26 19:00,INDOOR,56.0,2.0
10636,2016-06-25 15:40,NUM,56.0,2.0
10636,2016-06-25 11:40,INDOOR,56.0,2.0
7755,2016-06-26 16:10,NUM,73.0,2.0
7755,2016-06-26 13:40,INDOOR,73.0,2.0
7755,2016-06-26 10:50,NUM,73.0,2.0
7755,2016-06-26 8:50,INDOOR,73.0,2.0
7755,2016-06-26 8:00,NUM,73.0,2.0
7755,2016-06-26 6:40,INDOOR,73.0,2.0
7755,2016-06-20 19:50,NUM,73.0,2.0
7755,2016-06-20 15:10,INDOOR,73.0,2.0
7755,2016-06-20 14:50,NUM,73.0,2.0
7755,2016-06-20 10:50,INDOOR,73.0,2.0
7755,2016-06-20 7:50,NUM,73.0,2.0
7755,2016-06-20 5:50,INDOOR,73.0,2.0
7755,2016-06-20 5:20,NUM,73.0,2.0
7755,2016-06-20 1:40,INDOOR,73.0,2.0
7755,2016-06-26 16:40,NUM,84.0,2.0
7755,2016-06-26 11:00,INDOOR,84.0,2.0
7755,2016-06-26 10:30,NUM,84.0,2.0
7755,2016-06-26 8:30,INDOOR,84.0,2.0
7755,2016-06-20 16:50,NUM,84.0,2.0
7755,2016-06-20 9:50,INDOOR,84.0,2.0
7755,2016-06-20 7:50,NUM,84.0,2.0
7755,2016-06-20 6:00,INDOOR,84.0,2.0
11490,2016-06-22 16:40,NUM,71.0,2.0
11490,2016-06-22 15:40,INDOOR,71.0,2.0
11490,2016-06-22 10:30,NUM,71.0,2.0
11490,2016-06-22 9:40,INDOOR,71.0,2.0
11490,2016-06-21 16:00,NUM,71.0,2.0
11490,2016-06-21 15:20,INDOOR,71.0,2.0
11490,2016-06-21 9:20,NUM,71.0,2.0
11490,2016-06-21 8:40,INDOOR,71.0,2.0
11490,2016-06-22 13:00,NUM,76.0,2.0
11490,2016-06-22 9:00,INDOOR,76.0,2.0
11490,2016-06-21 16:10,NUM,76.0,2.0
11490,2016-06-21 15:30,INDOOR,76.0,2.0
11490,2016-06-21 14:40,NUM,76.0,2.0
11490,2016-06-21 14:00,INDOOR,76.0,2.0
11490,2016-06-21 12:00,NUM,76.0,2.0
11490,2016-06-21 11:00,INDOOR,76.0,2.0
11174,2016-06-24 18:40,NUM,13.0,4.0
11174,2016-06-24 7:40,INDOOR,13.0,4.0
11174,2016-06-23 19:10,NUM,13.0,4.0
11174,2016-06-23 7:30,INDOOR,13.0,4.0
11174,2016-06-24 17:00,NUM,14.0,4.0
11174,2016-06-24 7:40,INDOOR,14.0,4.0
11174,2016-06-23 20:00,NUM,14.0,4.0
11174,2016-06-23 19:00,INDOOR,14.0,4.0
11174,2016-06-23 18:20,NUM,14.0,4.0
11174,2016-06-23 7:30,INDOOR,14.0,4.0
11174,2016-06-24 18:40,NUM,44.0,4.0
11174,2016-06-24 6:30,INDOOR,44.0,4.0
11174,2016-06-23 20:30,NUM,44.0,4.0
11174,2016-06-23 19:00,INDOOR,44.0,4.0
11174,2016-06-23 18:30,NUM,44.0,4.0
11174,2016-06-23 6:10,INDOOR,44.0,4.0
11174,2016-06-24 20:00,NUM,41.0,4.0
11174,2016-06-24 19:50,INDOOR,41.0,4.0
11174,2016-06-24 18:20,NUM,41.0,4.0
11174,2016-06-24 7:20,INDOOR,41.0,4.0
11174,2016-06-23 20:50,NUM,41.0,4.0
11174,2016-06-23 20:30,INDOOR,41.0,4.0
11174,2016-06-23 18:30,NUM,41.0,4.0
11174,2016-06-23 7:20,INDOOR,41.0,4.0
5405,2016-06-22 22:40,NUM,13.0,4.0
5405,2016-06-22 20:50,INDOOR,13.0,4.0
5405,2016-06-22 16:10,NUM,13.0,4.0
5405,2016-06-22 8:00,INDOOR,13.0,4.0
5405,2016-06-21 16:10,NUM,13.0,4.0
5405,2016-06-21 7:50,INDOOR,13.0,4.0
5405,2016-06-22 7:30,INDOOR,16.0,4.0
5405,2016-06-21 22:30,NUM,16.0,4.0
5405,2016-06-21 7:30,INDOOR,16.0,4.0
5405,2016-06-21 0:30,NUM,16.0,4.0
5405,2016-06-22 18:00,NUM,52.0,4.0
5405,2016-06-22 7:40,INDOOR,52.0,4.0
5405,2016-06-21 22:30,NUM,52.0,4.0
5405,2016-06-21 22:00,INDOOR,52.0,4.0
5405,2016-06-21 17:00,NUM,52.0,4.0
5405,2016-06-21 7:40,INDOOR,52.0,4.0
5405,2016-06-22 22:00,NUM,56.0,4.0
5405,2016-06-22 6:20,INDOOR,56.0,4.0
5405,2016-06-21 21:10,NUM,56.0,4.0
5405,2016-06-21 6:10,INDOOR,56.0,4.0
9529,2016-06-26 16:10,NUM,13.0,3.0
9529,2016-06-26 9:40,INDOOR,13.0,3.0
9529,2016-06-20 22:00,NUM,13.0,3.0
9529,2016-06-20 7:40,INDOOR,13.0,3.0
9529,2016-06-26 19:50,NUM,63.0,3.0
9529,2016-06-26 19:40,INDOOR,63.0,3.0
9529,2016-06-26 14:30,NUM,63.0,3.0
9529,2016-06-26 13:50,INDOOR,63.0,3.0
9529,2016-06-20 17:40,NUM,63.0,3.0
9529,2016-06-20 14:30,INDOOR,63.0,3.0
9529,2016-06-20 11:50,NUM,63.0,3.0
9529,2016-06-20 9:50,INDOOR,63.0,3.0
9529,2016-06-26 18:00,NUM,69.0,3.0
9529,2016-06-26 16:50,INDOOR,69.0,3.0
9529,2016-06-26 11:10,NUM,69.0,3.0
9529,2016-06-26 11:00,INDOOR,69.0,3.0
9529,2016-06-20 20:10,NUM,69.0,3.0
9529,2016-06-20 19:30,INDOOR,69.0,3.0
9529,2016-06-20 12:10,NUM,69.0,3.0
9529,2016-06-20 9:20,INDOOR,69.0,3.0
10425,2016-06-22 14:50,NUM,65.0,2.0
10425,2016-06-22 11:50,INDOOR,65.0,2.0
10425,2016-06-22 11:30,NUM,65.0,2.0
10425,2016-06-22 9:10,INDOOR,65.0,2.0
10425,2016-06-21 20:50,NUM,65.0,2.0
10425,2016-06-21 17:20,INDOOR,65.0,2.0
10425,2016-06-21 15:00,NUM,65.0,2.0
10425,2016-06-21 14:30,INDOOR,65.0,2.0
10425,2016-06-21 12:00,NUM,65.0,2.0
10425,2016-06-21 8:50,INDOOR,65.0,2.0
10425,2016-06-22 6:20,INDOOR,66.0,2.0
10425,2016-06-21 20:50,NUM,66.0,2.0
10425,2016-06-21 17:20,INDOOR,66.0,2.0
10425,2016-06-21 14:30,NUM,66.0,2.0
10425,2016-06-21 13:00,INDOOR,66.0,2.0
10425,2016-06-21 7:30,NUM,66.0,2.0
10425,2016-06-21 6:00,INDOOR,66.0,2.0
10425,2016-06-21 0:30,NUM,66.0,2.0
7564,2016-06-24 21:40,NUM,65.0,1.0
7564,2016-06-24 14:10,INDOOR,65.0,1.0
7564,2016-06-24 13:20,NUM,65.0,1.0
7564,2016-06-24 9:20,INDOOR,65.0,1.0
7564,2016-06-23 19:00,NUM,65.0,1.0
7564,2016-06-23 14:00,INDOOR,65.0,1.0
4263,2016-06-24 18:50,INDOOR,19.0,2.0
4263,2016-06-24 16:20,NUM,19.0,2.0
4263,2016-06-24 8:40,INDOOR,19.0,2.0
4263,2016-06-25 21:00,NUM,26.0,2.0
4263,2016-06-25 16:50,INDOOR,26.0,2.0
4263,2016-06-24 20:10,NUM,26.0,2.0
4263,2016-06-24 8:30,INDOOR,26.0,2.0
2310,2016-06-26 17:20,NUM,71.0,1.0
2310,2016-06-26 7:20,INDOOR,71.0,1.0
2310,2016-06-20 15:00,NUM,71.0,1.0
2310,2016-06-20 6:30,INDOOR,71.0,1.0
4701,2016-06-24 21:30,NUM,14.0,3.0
4701,2016-06-24 17:10,INDOOR,14.0,3.0
4701,2016-06-24 16:30,NUM,14.0,3.0
4701,2016-06-24 7:50,INDOOR,14.0,3.0
4701,2016-06-24 1:00,NUM,14.0,3.0
4701,2016-06-23 20:40,INDOOR,14.0,3.0
4701,2016-06-23 20:20,NUM,14.0,3.0
4701,2016-06-23 7:50,INDOOR,14.0,3.0
4701,2016-06-24 21:40,NUM,50.0,3.0
4701,2016-06-24 5:20,INDOOR,50.0,3.0
4701,2016-06-23 20:20,NUM,50.0,3.0
4701,2016-06-23 20:10,INDOOR,50.0,3.0
4701,2016-06-23 19:00,NUM,50.0,3.0
4701,2016-06-23 7:00,INDOOR,50.0,3.0
4701,2016-06-24 17:10,NUM,45.0,3.0
4701,2016-06-24 7:50,INDOOR,45.0,3.0
4701,2016-06-23 22:00,NUM,45.0,3.0
4701,2016-06-23 19:50,INDOOR,45.0,3.0
4701,2016-06-23 19:00,NUM,45.0,3.0
4701,2016-06-23 7:50,INDOOR,45.0,3.0
6978,2016-06-26 18:00,NUM,16.0,4.0
6978,2016-06-26 13:00,INDOOR,16.0,4.0
6978,2016-06-20 22:30,NUM,16.0,4.0
6978,2016-06-20 12:40,INDOOR,16.0,4.0
6978,2016-06-20 11:20,NUM,16.0,4.0
6978,2016-06-20 7:20,INDOOR,16.0,4.0
6978,2016-06-26 16:30,NUM,18.0,4.0
6978,2016-06-26 13:00,INDOOR,18.0,4.0
6978,2016-06-20 20:00,NUM,18.0,4.0
6978,2016-06-20 14:00,INDOOR,18.0,4.0
6978,2016-06-26 22:00,NUM,44.0,4.0
6978,2016-06-26 17:00,INDOOR,44.0,4.0
6978,2016-06-20 21:20,NUM,44.0,4.0
6978,2016-06-20 12:20,INDOOR,44.0,4.0
6978,2016-06-20 8:50,NUM,44.0,4.0
6978,2016-06-20 8:30,INDOOR,44.0,4.0
6978,2016-06-26 8:50,NUM,47.0,4.0
6978,2016-06-26 7:20,INDOOR,47.0,4.0
6978,2016-06-20 17:40,NUM,47.0,4.0
6978,2016-06-20 17:20,INDOOR,47.0,4.0
6978,2016-06-20 15:00,NUM,47.0,4.0
6978,2016-06-20 13:00,INDOOR,47.0,4.0
6978,2016-06-20 10:20,NUM,47.0,4.0
6978,2016-06-20 9:20,INDOOR,47.0,4.0
6978,2016-06-20 8:00,NUM,47.0,4.0
6978,2016-06-20 7:20,INDOOR,47.0,4.0
5215,2016-06-26 21:40,NUM,42.0,2.0
5215,2016-06-26 8:20,INDOOR,42.0,2.0
5215,2016-06-25 22:30,NUM,42.0,2.0
5215,2016-06-25 8:30,INDOOR,42.0,2.0
5215,2016-06-26 21:40,NUM,45.0,2.0
5215,2016-06-26 7:10,INDOOR,45.0,2.0
5215,2016-06-25 22:10,NUM,45.0,2.0
5215,2016-06-25 7:40,INDOOR,45.0,2.0
5668,2016-06-25 21:00,NUM,44.0,2.0
5668,2016-06-25 18:20,INDOOR,44.0,2.0
5668,2016-06-25 17:30,NUM,44.0,2.0
5668,2016-06-25 16:30,INDOOR,44.0,2.0
5668,2016-06-25 13:00,NUM,44.0,2.0
5668,2016-06-25 10:50,INDOOR,44.0,2.0
5668,2016-06-24 23:00,NUM,44.0,2.0
5668,2016-06-24 13:30,INDOOR,44.0,2.0
5668,2016-06-24 13:00,NUM,44.0,2.0
5668,2016-06-24 7:30,INDOOR,44.0,2.0
5668,2016-06-25 21:00,NUM,41.0,2.0
5668,2016-06-25 18:20,INDOOR,41.0,2.0
5668,2016-06-25 17:30,NUM,41.0,2.0
5668,2016-06-25 16:30,INDOOR,41.0,2.0
5668,2016-06-24 18:00,NUM,41.0,2.0
5668,2016-06-24 8:00,INDOOR,41.0,2.0
8245,2016-06-26 22:00,NUM,66.0,2.0
8245,2016-06-26 20:20,INDOOR,66.0,2.0
8245,2016-06-26 17:00,NUM,66.0,2.0
8245,2016-06-26 16:00,INDOOR,66.0,2.0
8245,2016-06-20 18:10,NUM,66.0,2.0
8245,2016-06-20 14:20,INDOOR,66.0,2.0
8245,2016-06-20 11:10,NUM,66.0,2.0
