class	value
N(0.0,0.13)	0.180810739464869
N(0.0,0.13)	-0.0683795096600451
N(0.0,0.13)	-0.190756214319175
N(0.0,0.13)	0.140956580087337
N(0.0,0.13)	-0.0728987314928474
N(0.0,0.13)	0.123978396167208
N(0.0,0.13)	-0.063971508574692
N(0.0,0.13)	-0.149141974294777
N(0.0,0.13)	-0.0549203363392014
N(0.0,0.13)	0.189174243995736
N(0.0,0.13)	0.0193162105568056
N(0.0,0.13)	-0.12092856047673
N(0.0,0.13)	-0.0774030569281079
N(0.0,0.13)	0.0757793028213464
N(0.0,0.13)	0.13979684906995
N(0.0,0.13)	-0.204236717648447
N(0.0,0.13)	-0.0215647538578137
N(0.0,0.13)	-0.091830291840381
N(0.0,0.13)	-0.011105889995241
N(0.0,0.13)	0.0462101430301346
N(0.0,0.13)	-0.0913435401257111
N(0.0,0.13)	-0.131074039621793
N(0.0,0.13)	0.117460509633784
N(0.0,0.13)	-0.087590805527649
N(0.0,0.13)	-0.139489281798561
N(0.0,0.13)	0.0513202019262731
N(0.0,0.13)	0.1372910290068
N(0.0,0.13)	-0.112759923526004
N(0.0,0.13)	-0.102449797563717
N(0.0,0.13)	-0.0758219729897277
N(0.0,0.13)	-0.163300522802044
N(0.0,0.13)	0.2312559844743
N(0.0,0.13)	0.182519876978139
N(0.0,0.13)	0.131569032654564
N(0.0,0.13)	0.311230227556876
N(0.0,0.13)	-0.317759807832467
N(0.0,0.13)	0.0941413726557535
N(0.0,0.13)	-0.130244415144759
N(0.0,0.13)	0.15584277168928
N(0.0,0.13)	-0.079866565297737
N(0.0,0.13)	-0.238879996869392
N(0.0,0.13)	-0.137158809952443
N(0.0,0.13)	-0.21182222549213
N(0.0,0.13)	-0.144196413035957
N(0.0,0.13)	0.17317418031615
N(0.0,0.13)	-0.321794282161023
N(0.0,0.13)	0.209044067724366
N(0.0,0.13)	-0.218776612577168
N(0.0,0.13)	-0.170090083105735
N(0.0,0.13)	-0.126209672788813
N(0.0,0.13)	0.0395122060342655
N(0.0,0.13)	-0.12165977632392
N(0.0,0.13)	0.0414417675966646
N(0.0,0.13)	0.205409903314311
N(0.0,0.13)	-0.0827606970857157
N(0.0,0.13)	-0.246218399402715
N(0.0,0.13)	0.0671291873298428
N(0.0,0.13)	-0.158857381029028
N(0.0,0.13)	0.103693961966876
N(0.0,0.13)	-0.0802616203567429
N(0.0,0.13)	0.00281129499927481
N(0.0,0.13)	-0.0870229559449767
N(0.0,0.13)	-0.297446013130986
N(0.0,0.13)	0.0527839089919164
N(0.0,0.13)	-0.0510948352073031
N(0.0,0.13)	0.000317213243972344
N(0.0,0.13)	0.197382017109655
N(0.0,0.13)	0.0257165738705923
N(0.0,0.13)	-0.209920357778808
N(0.0,0.13)	0.331049212210037
N(0.0,0.13)	-0.217127571971244
N(0.0,0.13)	-0.250002311093234
N(0.0,0.13)	-0.00280249838523524
N(0.0,0.13)	0.00162652065780498
N(0.0,0.13)	-0.0456245219634444
N(0.0,0.13)	0.0502962667497774
N(0.0,0.13)	-0.0949978376976153
N(0.0,0.13)	0.0019917830195566
N(0.0,0.13)	0.0171575899359182
N(0.0,0.13)	0.115578939184924
N(0.0,0.13)	0.263625337211927
N(0.0,0.13)	0.0928043713610284
N(0.0,0.13)	-0.0919875190536428
N(0.0,0.13)	0.00551270373515257
N(0.0,0.13)	-0.0540717874314793
N(0.0,0.13)	0.138407809175984
N(0.0,0.13)	-0.0599585850666217
N(0.0,0.13)	0.0819943349584085
N(0.0,0.13)	-0.249352975845805
N(0.0,0.13)	0.0849638427934077
N(0.0,0.13)	0.109657225133863
N(0.0,0.13)	0.12463601862885
N(0.0,0.13)	-0.0124186777434721
N(0.0,0.13)	-0.17752847194097
N(0.0,0.13)	0.0190336549110822
N(0.0,0.13)	-0.0745788515085916
N(0.0,0.13)	0.0709671648146714
N(0.0,0.13)	-0.164589281047958
N(0.0,0.13)	0.0701808181975584
N(0.0,0.13)	0.0222204960558817
N(0.0,0.13)	-0.10189919393188
N(0.0,0.13)	0.0645662763435363
N(0.0,0.13)	0.0117696714823288
N(0.0,0.13)	-0.151607731753655
N(0.0,0.13)	-0.181912166476382
N(0.0,0.13)	-0.141618196393052
N(0.0,0.13)	0.0508224691032196
N(0.0,0.13)	0.0616147680115517
N(0.0,0.13)	-0.0627961072526629
N(0.0,0.13)	0.0783185868996765
N(0.0,0.13)	-0.237264349563523
N(0.0,0.13)	0.0263376325589849
N(0.0,0.13)	-0.304987741830724
N(0.0,0.13)	-0.0301822530826053
N(0.0,0.13)	-0.0797878579902761
N(0.0,0.13)	0.195362000502647
N(0.0,0.13)	-0.0260605658184793
N(0.0,0.13)	-0.0576303791158715
N(0.0,0.13)	-0.141297781144372
N(0.0,0.13)	0.379507508698096
N(0.0,0.13)	-0.0641122884732404
N(0.0,0.13)	-0.0207116684042894
N(0.0,0.13)	-0.00787542956914042
N(0.0,0.13)	-0.0969587593587375
N(0.0,0.13)	0.13788013555155
N(0.0,0.13)	-0.0998833156791507
N(0.0,0.13)	-0.252454708296618
N(0.0,0.13)	0.0990027665650341
N(0.0,0.13)	0.0426077206300109
N(0.0,0.13)	0.140056210070966
N(0.0,0.13)	-0.0242006785942423
N(0.0,0.13)	-0.0410004204651462
N(0.0,0.13)	0.146555024933339
N(0.0,0.13)	0.122662629429878
N(0.0,0.13)	0.089238140305667
N(0.0,0.13)	-0.0043791684168306
N(0.0,0.13)	0.0333000331565646
N(0.0,0.13)	-0.0631341690673547
N(0.0,0.13)	0.0812746761584782
N(0.0,0.13)	-0.128020958062276
N(0.0,0.13)	0.120667030439519
N(0.0,0.13)	-0.0283087929580066
N(0.0,0.13)	0.228452333744216
N(0.0,0.13)	0.00948655555237135
N(0.0,0.13)	0.119872873285206
N(0.0,0.13)	-0.158353754826247
N(0.0,0.13)	0.186740655734979
N(0.0,0.13)	-0.0774377423172697
N(0.0,0.13)	-0.0548845202497848
N(0.0,0.13)	-0.133109764998692
N(0.0,0.13)	-0.119622612704992
N(0.0,0.13)	0.0696446397419375
N(0.0,0.13)	-0.0667731016449371
N(0.0,0.13)	0.141142375866553
N(0.0,0.13)	-0.213638917485608
N(0.0,0.13)	-0.0395715628347091
N(0.0,0.13)	-0.0668155568931117
N(0.0,0.13)	0.0303848679664943
N(0.0,0.13)	0.0835182040291697
N(0.0,0.13)	0.0948577071924285
N(0.0,0.13)	0.0284291882595765
N(0.0,0.13)	-0.0398704731784112
N(0.0,0.13)	0.151320187729259
N(0.0,0.13)	-0.0494062479120363
N(0.0,0.13)	0.26047713564142
N(0.0,0.13)	-0.0443958637663799
N(0.0,0.13)	-0.044778380465963
N(0.0,0.13)	-0.0626708553678818
N(0.0,0.13)	0.154781750872443
N(0.0,0.13)	0.0421483660846041
N(0.0,0.13)	0.00673206842990455
N(0.0,0.13)	0.0124557775685336
N(0.0,0.13)	0.176698576329698
N(0.0,0.13)	0.0585986541838279
N(0.0,0.13)	0.0254639422330628
N(0.0,0.13)	0.067505430999386
N(0.0,0.13)	-0.083723809855789
N(0.0,0.13)	0.184718642674147
N(0.0,0.13)	0.0888663856457104
N(0.0,0.13)	0.0661419668414101
N(0.0,0.13)	0.088642007350858
N(0.0,0.13)	-0.0485466724800393
N(0.0,0.13)	0.030685147420285
N(0.0,0.13)	0.0621128868473899
N(0.0,0.13)	0.253392998766117
N(0.0,0.13)	-0.0483485753914701
N(0.0,0.13)	-0.0615906032563575
N(0.0,0.13)	-0.311426641386919
N(0.0,0.13)	0.0205374815463946
N(0.0,0.13)	-0.091849036909742
N(0.0,0.13)	-0.223618590282781
N(0.0,0.13)	0.0760363254595487
N(0.0,0.13)	-0.138419383062907
N(0.0,0.13)	-0.14452248810388
N(0.0,0.13)	-0.163070072156716
N(0.0,0.13)	0.0884171999629995
N(0.0,0.13)	-0.129963629102902
N(0.0,0.13)	-0.0240110215166878
N(0.0,0.13)	-0.0364870602677869
N(0.0,0.13)	-0.0548297034812024
N(0.0,0.13)	-0.0634032749829057
N(0.0,0.13)	-0.0140548737414068
N(0.0,0.13)	-0.0958164282754217
N(0.0,0.13)	-0.0777987770057194
N(0.0,0.13)	-0.0265818559075303
N(0.0,0.13)	-0.155822642330311
N(0.0,0.13)	-0.0243258878604877
N(0.0,0.13)	0.0433876834777399
N(0.0,0.13)	-0.0546499192593365
N(0.0,0.13)	-0.000393591286199899
N(0.0,0.13)	0.0941336931648016
N(0.0,0.13)	0.0916589590119384
N(0.0,0.13)	0.112530483216512
N(0.0,0.13)	-0.143215775881975
N(0.0,0.13)	0.0337360546643959
N(0.0,0.13)	-0.221544195482629
N(0.0,0.13)	0.26908079751147
N(0.0,0.13)	0.149945200529723
N(0.0,0.13)	-0.224681578578637
N(0.0,0.13)	-0.127281762099243
N(0.0,0.13)	-0.125424852785982
N(0.0,0.13)	-0.20445376094276
N(0.0,0.13)	0.00395906673793466
N(0.0,0.13)	-0.197205578771205
N(0.0,0.13)	-0.0752258638204314
N(0.0,0.13)	0.102224612668752
N(0.0,0.13)	0.0597829027906474
N(0.0,0.13)	0.0764679720562357
N(0.0,0.13)	0.14402276759788
N(0.0,0.13)	0.0573692762792384
N(0.0,0.13)	-0.0899039062072465
N(0.0,0.13)	-0.0992084149428243
N(0.0,0.13)	-0.0248635999267579
N(0.0,0.13)	0.0454271076320649
N(0.0,0.13)	-0.0448936678100101
N(0.0,0.13)	-0.0374140459598144
N(0.0,0.13)	-0.0756528938838622
N(0.0,0.13)	0.0659845925530014
N(0.0,0.13)	-0.157207450966758
N(0.0,0.13)	-0.220610917494589
N(0.0,0.13)	0.118281668384973
N(0.0,0.13)	-0.0613112303609318
N(0.0,0.13)	0.0487660541993204
N(0.0,0.13)	-0.140232166086211
N(0.0,0.13)	0.170673919489499
N(0.0,0.13)	-0.13131939256153
N(0.0,0.13)	0.169925502046761
N(0.0,0.13)	0.0672241085317111
N(0.0,0.13)	0.0624393533022248
N(0.0,0.13)	0.037078910681588
N(0.0,0.13)	0.163149266714254
N(0.0,0.13)	0.0951145214522082
N(0.0,0.13)	0.0163960831119738
N(0.0,0.13)	-0.04943354040318
N(0.0,0.13)	-0.121732023490496
N(0.0,0.13)	0.113809473280193
N(0.0,0.13)	0.0421935037803288
N(0.0,0.13)	0.0540984404520751
N(0.0,0.13)	-0.108135816911781
N(0.0,0.13)	0.140869980263997
N(0.0,0.13)	-0.0350148707829528
N(0.0,0.13)	-0.129933078817368
N(0.0,0.13)	-0.261713966919029
N(0.0,0.13)	-0.153764425075327
N(0.0,0.13)	-0.153521786594207
N(0.0,0.13)	-0.0341464956215198
N(0.0,0.13)	0.096102284516479
N(0.0,0.13)	0.088704476937282
N(0.0,0.13)	-0.0269660742874134
N(0.0,0.13)	0.166206572408586
N(0.0,0.13)	0.0657888836349507
N(0.0,0.13)	-0.0280999167186589
N(0.0,0.13)	0.0837654929304111
N(0.0,0.13)	0.0203591308950023
N(0.0,0.13)	0.141947332326701
N(0.0,0.13)	-0.181262191513253
N(0.0,0.13)	0.0331808170701275
N(0.0,0.13)	-0.288108463907067
N(0.0,0.13)	0.127733677108033
N(0.0,0.13)	0.107509042626014
N(0.0,0.13)	-0.0183000710233984
N(0.0,0.13)	-0.0875021822129521
N(0.0,0.13)	0.0638583594592644
N(0.0,0.13)	-0.131358395425457
N(0.0,0.13)	-0.23863914174381
N(0.0,0.13)	0.341195127040472
N(0.0,0.13)	0.251552389432163
N(0.0,0.13)	0.0151126364485819
N(0.0,0.13)	-0.0714878151977841
N(0.0,0.13)	-0.115881678858833
N(0.0,0.13)	-0.115137072912471
N(0.0,0.13)	0.0955052665739385
N(0.0,0.13)	0.132414384785903
N(0.0,0.13)	-0.0824161017881471
N(0.0,0.13)	-0.113617104458979
N(0.0,0.13)	-0.0738443863802743
N(0.0,0.13)	0.0707222514882754
N(0.0,0.13)	0.0811205236583276
N(0.0,0.13)	-0.0847769930668883
N(0.0,0.13)	0.00433897957570313
N(0.0,0.13)	0.00386582734036703
N(0.0,0.13)	0.154839083145693
N(0.0,0.13)	-0.142442898298536
N(0.0,0.13)	-0.169881334962863
N(0.0,0.13)	-0.0996048428053782
N(0.0,0.13)	-0.0421171476292474
N(0.0,0.13)	0.086682900166112
N(0.0,0.13)	0.127254067205066
N(0.0,0.13)	-0.203827094091683
N(0.0,0.13)	0.0206960342825711
N(0.0,0.13)	-0.159453749709636
N(0.0,0.13)	-0.238448202986072
N(0.0,0.13)	0.0793105836228683
N(0.0,0.13)	-0.0642446311158944
N(0.0,0.13)	-0.0398793703508366
N(0.0,0.13)	-0.214769000963404
N(0.0,0.13)	-0.033903808091392
N(0.0,0.13)	-0.0509241337258058
N(0.0,0.13)	-0.188466777885468
N(0.0,0.13)	-0.0341554033303556
N(0.0,0.13)	0.10607971235498
N(0.0,0.13)	-0.12641355908279
N(0.0,0.13)	0.131958395505163
N(0.0,0.13)	-0.0942324441231876
N(0.0,0.13)	-0.107390952641168
N(0.0,0.13)	-0.0778505609518623
N(0.0,0.13)	-0.206105990799185
N(0.0,0.13)	0.024891973091186
N(0.0,0.13)	-0.203722559689426
N(0.0,0.13)	0.0800347919697231
N(0.0,0.13)	-0.148125118418863
N(0.0,0.13)	-0.0815241396100458
N(0.0,0.13)	-0.00530099734947979
N(0.0,0.13)	-0.0740875878740984
N(0.0,0.13)	0.0211148814810217
N(0.0,0.13)	0.0613451114619978
N(0.0,0.13)	0.0991384194114436
N(0.0,0.13)	-0.0869936090419377
N(0.0,0.13)	0.250731844297553
N(0.0,0.13)	-0.0180247523133878
N(0.0,0.13)	0.114207665925797
N(0.0,0.13)	0.0048965132339333
N(0.0,0.13)	0.0897050320923586
N(0.0,0.13)	-0.16529531249115
N(0.0,0.13)	-0.0658883830528319
N(0.0,0.13)	0.141829259356988
N(0.0,0.13)	0.0200638663706999
N(0.0,0.13)	-0.0621955558859681
N(0.0,0.13)	0.160385623251462
N(0.0,0.13)	-0.00391222978070016
N(0.0,0.13)	0.038119607975998
N(0.0,0.13)	0.0264640331879522
N(0.0,0.13)	0.0585652262812528
N(0.0,0.13)	-0.189598003870854
N(0.0,0.13)	-0.0980035464705466
N(0.0,0.13)	-0.340384211615275
N(0.0,0.13)	0.152781534641848
N(0.0,0.13)	0.026169523823223
N(0.0,0.13)	0.0400833086947837
N(0.0,0.13)	-0.224113284525733
N(0.0,0.13)	0.12921362598719
N(0.0,0.13)	-0.144160564007625
N(0.0,0.13)	0.00940228774942315
N(0.0,0.13)	0.0548794920666928
N(0.0,0.13)	-0.219385426995585
N(0.0,0.13)	-0.122487498824347
N(0.0,0.13)	0.142501886783107
N(0.0,0.13)	0.0717651342137782
N(0.0,0.13)	-0.0885026650587916
N(0.0,0.13)	-0.0303537367177856
N(0.0,0.13)	-0.0509707871446946
N(0.0,0.13)	0.0562354217677763
N(0.0,0.13)	-0.425277151170477
N(0.0,0.13)	-0.239957592456155
N(0.0,0.13)	-0.111241962758941
N(0.0,0.13)	0.14699143211195
N(0.0,0.13)	-0.0051624754245071
N(0.0,0.13)	0.0496366390884387
N(0.0,0.13)	0.0526528741933487
N(0.0,0.13)	-0.139230581963234
N(0.0,0.13)	0.0713076372288779
N(0.0,0.13)	0.029918357183744
N(0.0,0.13)	-0.0953475762371982
N(0.0,0.13)	0.0244429239385359
N(0.0,0.13)	-0.102773183002013
N(0.0,0.13)	-0.20634316469675
N(0.0,0.13)	-0.103189067793778
N(0.0,0.13)	-0.0931695278596894
N(0.0,0.13)	-0.0352016626511434
N(0.0,0.13)	-0.218120000204811
N(0.0,0.13)	0.444165687876171
N(0.0,0.13)	0.235353773165746
N(0.0,0.13)	0.126911352592546
N(0.0,0.13)	-0.0956727777932396
N(0.0,0.13)	-0.00481784046052052
N(0.0,0.13)	0.0103951670987854
N(0.0,0.13)	-0.0927788179377267
N(0.0,0.13)	0.29802276697298
N(0.0,0.13)	0.159794222836523
N(0.0,0.13)	0.0337617130042112
N(0.0,0.13)	-0.0863181758786473
N(0.0,0.13)	-0.0694107607065568
N(0.0,0.13)	-0.13771039441343
N(0.0,0.13)	-0.0666824156964518
N(0.0,0.13)	-0.0163324405177864
N(0.0,0.13)	0.0230636110018209
N(0.0,0.13)	-0.00310198006707564
N(0.0,0.13)	0.260359034991788
N(0.0,0.13)	-0.14879953627304
N(0.0,0.13)	0.0370449290678176
N(0.0,0.13)	0.256365328623336
N(0.0,0.13)	-0.141474540145692
N(0.0,0.13)	-0.0121815368298007
N(0.0,0.13)	0.251595575341647
N(0.0,0.13)	0.137434757640084
N(0.0,0.13)	0.115856337965306
N(0.0,0.13)	0.116630837738534
N(0.0,0.13)	0.151879370106035
N(0.0,0.13)	0.107581501552522
N(0.0,0.13)	0.151508682946978
N(0.0,0.13)	0.0907435034590827
N(0.0,0.13)	-0.137920157598342
N(0.0,0.13)	0.173945062948692
N(0.0,0.13)	-0.105931512452698
N(0.0,0.13)	0.188953308592659
N(0.0,0.13)	0.129102881803579
N(0.0,0.13)	-0.0140743047432063
N(0.0,0.13)	-0.0883164771929299
N(0.0,0.13)	0.125787220886974
N(0.0,0.13)	-0.013191814585221
N(0.0,0.13)	-0.0830522544348664
N(0.0,0.13)	-0.0165294475618763
N(0.0,0.13)	-0.159819749859146
N(0.0,0.13)	0.245029363001653
N(0.0,0.13)	0.0177053704895974
N(0.0,0.13)	0.0870401319436038
N(0.0,0.13)	0.187623704870135
N(0.0,0.13)	-0.226168555003233
N(0.0,0.13)	0.008063761969914
N(0.0,0.13)	0.0851959112775776
N(0.0,0.13)	0.0107062199476561
N(0.0,0.13)	-0.219697007564924
N(0.0,0.13)	0.0407282896799743
N(0.0,0.13)	0.138204399412381
N(0.0,0.13)	-0.158717951522638
N(0.0,0.13)	0.227835277024209
N(0.0,0.13)	0.0154536269045174
N(0.0,0.13)	0.126534503669223
N(0.0,0.13)	0.0337170551303044
N(0.0,0.13)	-0.167565359375529
N(0.0,0.13)	-0.0521259739155248
N(0.0,0.13)	0.0275050573608087
N(0.0,0.13)	-0.0948675105664317
N(0.0,0.13)	-0.0721113748599985
N(0.0,0.13)	-0.0611590752095341
N(0.0,0.13)	0.0756688615801547
N(0.0,0.13)	0.0728645953611048
N(0.0,0.13)	-0.15691810025161
N(0.0,0.13)	0.0830332649318528
N(0.0,0.13)	0.154638187202088
N(0.0,0.13)	-0.0296683709920707
N(0.0,0.13)	0.0442083926861263
N(0.0,0.13)	0.0580760283937383
N(0.0,0.13)	-0.2546246698249
N(0.0,0.13)	-0.0586192543496607
N(0.0,0.13)	-0.137072557273617
N(0.0,0.13)	-0.0564911678616435
N(0.0,0.13)	0.0369697371713681
N(0.0,0.13)	0.0298365049688533
N(0.0,0.13)	0.0770003304892405
N(0.0,0.13)	0.0937777638921681
N(0.0,0.13)	-0.058542987712764
N(0.0,0.13)	-0.177066697303712
N(0.0,0.13)	0.120826202675873
N(0.0,0.13)	0.0193122125747439
N(0.0,0.13)	-0.0775886444535327
N(0.0,0.13)	0.13198796082111
N(0.0,0.13)	-0.0555567356528234
N(0.0,0.13)	0.204307535659584
N(0.0,0.13)	0.161129456126743
N(0.0,0.13)	0.00568322326042923
N(0.0,0.13)	-0.208773560043957
N(0.0,0.13)	0.199244878905064
N(0.0,0.13)	-0.0673741725653015
N(0.0,0.13)	0.0374541751241925
N(0.0,0.13)	0.0127689545897151
N(0.0,0.13)	-0.128111588099725
N(0.0,0.13)	0.0394082412338689
N(0.0,0.13)	-0.0504573603839319
N(0.0,0.13)	-0.0295815927209187
N(0.0,0.13)	-0.000517537884803655
N(0.0,0.13)	-0.17990861899306
N(0.0,0.13)	0.17599523429701
N(0.0,0.13)	-0.0769316817026302
N(0.0,0.13)	-0.00244445064148561
N(0.0,0.13)	0.00624242655678646
N(0.0,0.13)	0.12455387890712
N(0.0,0.13)	-0.0978184192985013
N(0.0,0.13)	-0.0710624315327366
N(0.0,0.13)	-0.0978323009048471
N(0.0,0.13)	0.0577032636665803
N(0.0,0.13)	0.179529240962635
N(0.0,0.13)	0.0818527231294796
N(0.0,0.13)	0.0673066665118891
N(0.0,0.13)	-0.154982771625718
N(0.0,0.13)	-0.0577031547601783
N(0.0,0.13)	0.136479297917184
N(0.0,0.13)	-0.046570317508922
N(0.0,0.13)	0.0559765978542967
N(0.0,0.13)	-0.0766363222122834
N(0.0,0.13)	0.107228482213588
N(0.0,0.13)	0.0026071400443821
N(0.0,0.13)	-0.284834670762659
N(0.0,0.13)	0.0933884259973772
N(0.0,0.13)	0.0492684849813237
N(0.0,0.13)	0.153075401394949
N(0.0,0.13)	0.155206707383983
N(0.0,0.13)	-0.0525160144407416
N(0.0,0.13)	-0.0696713487749845
N(0.0,0.13)	0.0055291214291964
N(0.0,0.13)	-0.273064910143073
N(0.0,0.13)	0.0753940892413214
N(0.0,0.13)	-0.134382058688567
N(0.0,0.13)	0.118509810413549
N(0.0,0.13)	-0.042370261819377
N(0.0,0.13)	0.0758243763647118
N(0.0,0.13)	0.159573393018535
N(0.0,0.13)	-0.0922058029610975
N(0.0,0.13)	0.0472828916267458
N(0.0,0.13)	-0.156550521057626
N(0.0,0.13)	0.013345895885387
N(0.0,0.13)	0.17337038935798
N(0.0,0.13)	0.0137437061286392
N(0.0,0.13)	-0.126059073946826
N(0.0,0.13)	0.221834495208589
N(0.0,0.13)	-0.150841619412693
N(0.0,0.13)	-0.0208155714093411
N(0.0,0.13)	0.13607204299313
N(0.0,0.13)	0.184253481385223
N(0.0,0.13)	0.0816200943393588
N(0.0,0.13)	-0.0265878062461217
N(0.0,0.13)	-0.148866615262012
N(0.0,0.13)	0.193035298720824
N(0.0,0.13)	0.331741205035682
N(0.0,0.13)	0.144377854282366
N(0.0,0.13)	0.03566057773064
N(0.0,0.13)	0.0806967316198606
N(0.0,0.13)	-0.161689830266855
N(0.0,0.13)	-0.107672266821186
N(0.0,0.13)	0.196088372090966
N(0.0,0.13)	-0.0373886836926222
N(0.0,0.13)	0.100565025196976
N(0.0,0.13)	0.146810904982532
N(0.0,0.13)	-0.0958288750353221
N(0.0,0.13)	0.0364014794237102
N(0.0,0.13)	0.0921445535699146
N(0.0,0.13)	-0.207788128654085
N(0.0,0.13)	0.298231633511339
N(0.0,0.13)	0.0914804784306762
N(0.0,0.13)	-0.025461864558429
N(0.0,0.13)	-0.0744066495917001
N(0.0,0.13)	0.0577435956847216
N(0.0,0.13)	0.204148752687684
N(0.0,0.13)	0.00921837794819352
N(0.0,0.13)	0.269652660973261
N(0.0,0.13)	-0.0628990729567742
N(0.0,0.13)	-0.146056794142699
N(0.0,0.13)	-0.0285488276080058
N(0.0,0.13)	0.102607259339828
N(0.0,0.13)	-0.0156641891346811
N(0.0,0.13)	0.153133878736993
N(0.0,0.13)	0.122217663946611
N(0.0,0.13)	0.189810200432621
N(0.0,0.13)	-0.0269619077146365
N(0.0,0.13)	0.064525983966035
N(0.0,0.13)	0.0873869784476584
N(0.0,0.13)	-0.170362312308038
N(0.0,0.13)	0.0420044903445204
N(0.0,0.13)	-0.167389310047776
N(0.0,0.13)	0.126660200842385
N(0.0,0.13)	-0.0324194931581131
N(0.0,0.13)	-0.0317042860446397
N(0.0,0.13)	-0.140823699920871
N(0.0,0.13)	0.0249907945582922
N(0.0,0.13)	0.0261644319645741
N(0.0,0.13)	-0.0346239792757764
N(0.0,0.13)	0.0557535560527086
N(0.0,0.13)	-0.123411156227988
N(0.0,0.13)	0.0171108066689162
N(0.0,0.13)	0.0243148355293096
N(0.0,0.13)	0.143277255594528
N(0.0,0.13)	-0.155245978294905
N(0.0,0.13)	0.0944508686461939
N(0.0,0.13)	-0.00767138225005641
N(0.0,0.13)	0.00486148055697448
N(0.0,0.13)	0.0708586519054254
N(0.0,0.13)	0.151504030635379
N(0.0,0.13)	-0.0125381851013605
N(0.0,0.13)	0.180687507245101
N(0.0,0.13)	-0.128084766258786
N(0.0,0.13)	0.268262928903463
N(0.0,0.13)	-0.174086059337793
N(0.0,0.13)	0.243749830528118
N(0.0,0.13)	-0.0741337280471103
N(0.0,0.13)	0.118432676146174
N(0.0,0.13)	-0.06778078235298
N(0.0,0.13)	-0.156864323454883
N(0.0,0.13)	-0.00290206154335915
N(0.0,0.13)	-0.0735679756063092
N(0.0,0.13)	-0.0616541721991369
N(0.0,0.13)	-0.11290382015403
N(0.0,0.13)	-0.0836800536849812
N(0.0,0.13)	0.0243457609624928
N(0.0,0.13)	0.0225101166121164
N(0.0,0.13)	0.0228417863998832
N(0.0,0.13)	0.257176481140474
N(0.0,0.13)	0.00308663113366109
N(0.0,0.13)	-0.104388082797259
N(0.0,0.13)	0.0681159329939168
N(0.0,0.13)	0.17422236816393
N(0.0,0.13)	0.0490880355530158
N(0.0,0.13)	0.0939663303292352
N(0.0,0.13)	-0.262680314160567
N(0.0,0.13)	-0.198995260062
N(0.0,0.13)	-0.0613928593508174
N(0.0,0.13)	-0.0649296595779615
N(0.0,0.13)	0.0139853551680604
N(0.0,0.13)	-0.0156941495620029
N(0.0,0.13)	0.0508023053176525
N(0.0,0.13)	-0.128224749164968
N(0.0,0.13)	0.163178282468371
N(0.0,0.13)	0.125270487669495
N(0.0,0.13)	-0.154444550783234
N(0.0,0.13)	-0.15371926749316
N(0.0,0.13)	-0.365954511719123
N(0.0,0.13)	-0.0574618681446607
N(0.0,0.13)	0.0198581427557889
N(0.0,0.13)	0.353639520380519
N(0.0,0.13)	-0.0119346540650808
N(0.0,0.13)	0.121940061983981
N(0.0,0.13)	0.14512876480777
N(0.0,0.13)	-0.186253295556912
N(0.0,0.13)	-0.204005665041967
N(0.0,0.13)	-0.210325456201469
N(0.0,0.13)	-0.0169356489538342
N(0.0,0.13)	0.0837493104297548
N(0.0,0.13)	0.114074232032957
N(0.0,0.13)	0.0341918311097578
N(0.0,0.13)	0.339832802658478
N(0.0,0.13)	-0.0550322067390564
N(0.0,0.13)	0.101603313405886
N(0.0,0.13)	-0.177978483220265
N(0.0,0.13)	0.171191352802725
N(0.0,0.13)	-0.034807157477448
N(0.0,0.13)	0.0288688733107954
N(0.0,0.13)	0.0868428707697846
N(0.0,0.13)	0.0170008898470101
N(0.0,0.13)	0.113035955000595
N(0.0,0.13)	0.065933590910535
N(0.0,0.13)	-0.178149912698061
N(0.0,0.13)	0.0744189361467156
N(0.0,0.13)	0.0605601414187356
N(0.0,0.13)	0.0174948462932625
N(0.0,0.13)	-0.0694649137084836
N(0.0,0.13)	0.0542759539957409
N(0.0,0.13)	0.0285475291118139
N(0.0,0.13)	0.0944213035211913
N(0.0,0.13)	-0.000869144537761141
N(0.0,0.13)	0.00413557979297498
N(0.0,0.13)	0.254190754848003
N(0.0,0.13)	-0.15509575754627
N(0.0,0.13)	-0.135106643774704
N(0.0,0.13)	0.105836901612727
N(0.0,0.13)	0.0468732075749418
N(0.0,0.13)	-0.0277543059512066
N(0.0,0.13)	-0.0613031242140207
N(0.0,0.13)	-0.0139961611462089
N(0.0,0.13)	-0.17357286003746
N(0.0,0.13)	0.0246326831797228
N(0.0,0.13)	-0.0947747323863979
N(0.0,0.13)	0.220093398742406
N(0.0,0.13)	0.0295481360829037
N(0.0,0.13)	0.0587955577676341
N(0.0,0.13)	-0.00798303959496164
N(0.0,0.13)	0.12981338269839
N(0.0,0.13)	0.199077826230266
N(0.0,0.13)	-0.24254889800592
N(0.0,0.13)	-0.0584410145629511
N(0.0,0.13)	0.235023334395874
N(0.0,0.13)	-0.153433927659735
N(0.0,0.13)	0.00414037036070642
N(0.0,0.13)	0.0515368056583261
N(0.0,0.13)	-0.245732049365544
N(0.0,0.13)	-0.037645990868718
N(0.0,0.13)	0.225983429044002
N(0.0,0.13)	0.0686909566254806
N(0.0,0.13)	-0.225958523078023
N(0.0,0.13)	-0.103484495044649
N(0.0,0.13)	-0.0926656716068441
